paleographer	n.	One skilled in paleography; a paleographist.
paleographic	a.	Alt. of Paleographical
paleographical	a.	Of or pertaining to paleography.
paleographist	n.	One versed in paleography; a paleographer.
paleography	n.	An ancient manner of writing; ancient writings, collectively; as, Punic paleography.
paleography	n.	The study of ancient inscriptions and modes of writing; the art or science of deciphering ancient writings, and determining their origin, period, etc., from external characters; diplomatics.
paleola	n.	A diminutive or secondary palea; a lodicule.
paleolae	"pl. "	of Paleola
paleolith	n.	A relic of the Paleolithic era.
paleolithic	a.	Of or pertaining to an era marked by early stone implements. The Paleolithic era (as proposed by Lubbock) includes the earlier half of the "Stone Age;" the remains belonging to it are for the most part of extinct animals, with relics of human beings.
paleologist	n.	One versed in paleology; a student of antiquity.
paleology	n.	The study or knowledge of antiquities, esp. of prehistoric antiquities; a discourse or treatise on antiquities; archaeology .
paleontographical	a.	Of or pertaining to the description of fossil remains.
paleontography	n.	The description of fossil remains.
paleontological	a.	Of or pertaining to paleontology.
paleontologist	n.	One versed in paleontology.
paleontology	n.	The science which treats of the ancient life of the earth, or of fossils which are the remains of such life.
paleophytologist	n.	A paleobotanist.
paleophytology	n.	Paleobotany.
paleornithology	n.	The branch of paleontology which treats of fossil birds.
paleosaurus	n.	A genus of fossil saurians found in the Permian formation.
paleotechnic	a.	Belonging to, or connected with, ancient art.
paleothere	n.	Any species of Paleotherium.
paleotherian	a.	Of or pertaining to Paleotherium.
paleotherium	n.	An extinct genus of herbivorous Tertiary mammals, once supposed to have resembled the tapir in form, but now known to have had a more slender form, with a long neck like that of a llama.
paleotheroid		Resembling Paleotherium.
paleotheroid	n.	An animal resembling, or allied to, the paleothere.
paleotype	n.	See Palaeotype.
paleous	a.	Chaffy; like chaff; paleaceous.
paleozoic	a.	Of or pertaining to, or designating, the older division of geological time during which life is known to have existed, including the Silurian, Devonian, and Carboniferous ages, and also to the life or rocks of those ages. See Chart of Geology.
paleozoology	n.	The Paleozoic time or strata.
paleozooogy	n.	The science of extinct animals, a branch of paleontology.
palesie	n.	Alt. of Palesy
palestinean	a.	Of or pertaining to Palestine.
palestinian	a.	Alt. of Palestinean
palestra	n.	A wrestling school; hence, a gymnasium, or place for athletic exercise in general.
palestra	n.	A wrestling; the exercise of wrestling.
palestrae	"pl. "	of Palestra
palestras	"pl. "	of Palestra
palestrian	a.	Alt. of Palestrical
palestric	a.	Alt. of Palestrical
palestrical	a.	Of or pertaining to the palestra, or to wrestling.
palesy	n.	Palsy.
palet	n.	Same as Palea.
palet	n.	A perpendicular band upon an escutcheon, one half the breadth of the pale.
paletot	n.	An overcoat.
paletot	n.	A lady's outer garment, -- of varying fashion.
palette	n.	A thin, oval or square board, or tablet, with a thumb hole at one end for holding it, on which a painter lays and mixes his pigments.
palette	n.	One of the plates covering the points of junction at the bend of the shoulders and elbows.
palette	n.	A breastplate for a breast drill.
palewise	adv.	In the manner of a pale or pales; by perpendicular lines or divisions; as, to divide an escutcheon palewise.
palfrey	n.	A saddle horse for the road, or for state occasions, as distinguished from a war horse.
palfrey	n.	A small saddle horse for ladies.
palfreyed	a.	Mounted on a palfrey.
palgrave	n.	See Palsgrave.
pali	n.	pl. of Palus.
pali	n.	A dialect descended from Sanskrit, and like that, a dead language, except when used as the sacred language of the Buddhist religion in Farther India, etc.
pali	"pl. "	of Palus
palification	n.	The act or practice of driving piles or posts into the ground to make it firm.
paliform	a.	Resembling a palus; as, the paliform lobes of the septa in corals.
palilogy	n.	The repetition of a word, or part of a sentence, for the sake of greater emphasis; as, "The living, the living, he shall praise thee."
palimpsest	n.	A parchment which has been written upon twice, the first writing having been erased to make place for the second.
palindrome	n.	A word, verse, or sentence, that is the same when read backward or forward; as, madam; Hannah; or Lewd did I live, & evil I did dwel.
palindromic	a.	Alt. of Palindromical
palindromical	a.	Of, pertaining to, or like, a palindrome.
palindromist	n.	A writer of palindromes.
paling	p. pr. & vb. n.	of Pale
paling	n.	Pales, in general; a fence formed with pales or pickets; a limit; an inclosure.
paling	n.	The act of placing pales or stripes on cloth; also, the stripes themselves.
palingenesia	n.	See Palingenesis.
palingenesis	n.	Alt. of Palingenesy
palingenesy	n.	A new birth; a re-creation; a regeneration; a continued existence in different manner or form.
palingenesy	n.	That form of evolution in which the truly ancestral characters conserved by heredity are reproduced in development; original simple descent; -- distinguished from kenogenesis. Sometimes, in zoology, the abrupt metamorphosis of insects, crustaceans, etc.
palingenetic	a.	Of or pertaining to palingenesis: as, a palingenetic process.
palinode	n.	An ode recanting, or retracting, a former one; also, a repetition of an ode.
palinode	n.	A retraction; esp., a formal retraction.
palinodial	a.	Of or pertaining to a palinode, or retraction.
palinody	n.	See Palinode.
palinurus	n.	An instrument for obtaining directly, without calculation, the true bearing of the sun, and thence the variation of the compass
palisade	n.	A strong, long stake, one end of which is set firmly in the ground, and the other is sharpened; also, a fence formed of such stakes set in the ground as a means of defense.
palisade	n.	Any fence made of pales or sharp stakes.
palisade	v. t.	To surround, inclose, or fortify, with palisades.
palisaded	imp. & p. p.	of Palisade
palisading	p. pr. & vb. n.	of Palisade
palisading	n.	A row of palisades set in the ground.
palisado	n.	A palisade.
palisado	v. t.	To palisade.
palisadoes	"pl. "	of Palisado
palish	a.	Somewhat pale or wan.
palissander	n.	Violet wood.
palissander	n.	Rosewood.
palissy	a.	Designating, or of the nature of, a kind of pottery made by Bernard Palissy, in France, in the 16th centry.
palkee	n.	A palanquin.
pall	n.	Same as Pawl.
pall	n.	An outer garment; a cloak mantle.
pall	n.	A kind of rich stuff used for garments in the Middle Ages.
pall	n.	Same as Pallium.
pall	n.	A figure resembling the Roman Catholic pallium, or pall, and having the form of the letter Y.
pall	n.	A large cloth, esp., a heavy black cloth, thrown over a coffin at a funeral; sometimes, also, over a tomb.
pall	n.	A piece of cardboard, covered with linen and embroidered on one side; -- used to put over the chalice.
pall	v. t.	To cloak.
pall	a.	To become vapid, tasteless, dull, or insipid; to lose strength, life, spirit, or taste; as, the liquor palls.
pall	v. t.	To make vapid or insipid; to make lifeless or spiritless; to dull; to weaken.
pall	v. t.	To satiate; to cloy; as, to pall the appetite.
pall	n.	Nausea.
pall-mall	n.	A game formerly common in England, in which a wooden ball was driven with a mallet through an elevated hoop or ring of iron. The name was also given to the mallet used, to the place where the game was played, and to the street, in London, still called Pall Mall.
palla	n.	An oblong rectangular piece of cloth, worn by Roman ladies, and fastened with brooches.
palladian	a.	Of, pertaining to, or designating, a variety of the revived classic style of architecture, founded on the works of Andrea Palladio, an Italian architect of the 16th century.
palladic	a.	Of, pertaining to, or derived from, palladium; -- used specifically to designate those compounds in which the element has a higher valence as contrasted with palladious compounds.
palladious	a.	Of, pertaining to, or containing, palladium; -- used specifically to designate those compounds in which palladium has a lower valence as compared with palladic compounds.
palladium	n.	Any statue of the goddess Pallas; esp., the famous statue on the preservation of which depended the safety of ancient Troy.
palladium	n.	Hence: That which affords effectual protection or security; a sateguard; as, the trial by jury is the palladium of our civil rights.
palladium	n.	A rare metallic element of the light platinum group, found native, and also alloyed with platinum and gold. It is a silver-white metal resembling platinum, and like it permanent and untarnished in the air, but is more easily fusible. It is unique in its power of occluding hydrogen, which it does to the extent of nearly a thousand volumes, forming the alloy Pd2H. It is used for graduated circles and verniers, for plating certain silver goods, and somewhat in dentistry. It was so named in 1804 by Wollaston from the asteroid Pallas, which was discovered in 1802. Symbol Pd. Atomic weight, 106.2.
palladiumized	imp. & p. p.	of Paladiumize
palladiumizing	p. pr. & vb. n.	of Paladiumize
pallah	n.	A large South African antelope (Aepyceros melampus). The male has long lyrate and annulated horns. The general color is bay, with a black crescent on the croup. Called also roodebok.
pallas	n.	Pallas Athene, the Grecian goddess of wisdom, called also Athene, and identified, at a later period, with the Roman Minerva.
pallbearer	n.	One of those who attend the coffin at a funeral; -- so called from the pall being formerly carried by them.
palled	imp. & p. p.	of Pall
pallet	n.	A small and mean bed; a bed of straw.
pallet	n.	Same as Palette.
pallet	n.	A wooden implement used by potters, crucible makers, etc., for forming, beating, and rounding their works. It is oval, round, and of other forms.
pallet	n.	A potter's wheel.
pallet	n.	An instrument used to take up gold leaf from the pillow, and to apply it.
pallet	n.	A tool for gilding the backs of books over the bands.
pallet	n.	A board on which a newly molded brick is conveyed to the hack.
pallet	n.	A click or pawl for driving a ratchet wheel.
pallet	n.	One of the series of disks or pistons in the chain pump.
pallet	n.	One of the pieces or levers connected with the pendulum of a clock, or the balance of a watch, which receive the immediate impulse of the scape-wheel, or balance wheel.
pallet	n.	In the organ, a valve between the wind chest and the mouth of a pipe or row of pipes.
pallet	n.	One of a pair of shelly plates that protect the siphon tubes of certain bivalves, as the Teredo. See Illust. of Teredo.
pallet	n.	A cup containing three ounces, -- /ormerly used by surgeons.
pallia	"pl. "	of Pallium
pallial	a.	Of or pretaining to a mantle, especially to the mantle of mollusks; produced by the mantle; as, the pallial line, or impression, which marks the attachment of the mantle on the inner surface of a bivalve shell. See Illust. of Bivalve.
palliament	n.	A dress; a robe.
palliard	n.	A born beggar; a vagabond.
